"","MetabID","shortname","Fill..","S.N.average","Ontology","Metabolite.name","Formula","HMDB","KEGG","HMDB_accession","CHEBI_ID","PubChem_ID","BiGG_ID","INCHIKEY","SMILES","Serum","Urine","SUB_CLASS","CATEGORY","MAIN_CLASS"
"Senecioic acid","193_neg","Senecioic acid",0.62,43.98,NA,"Senecioic Acid","null","Senecioic acid;2,3-Pentanedione;4-Pentenoic acid;2,4-Pentanedione;Dihydro-5-methyl-2(3H)-furanone;3-Methylbut-3-enoic acid;delta-Valerolactone;Pent-2-enoic acid","C15499;C02240","HMDB0000509;HMDB0031598;HMDB0031602;HMDB0031648;HMDB0033840;HMDB0170858;HMDB0250981;HMDB0256282","37127;52774;35936;14750;48569;NA;16545;35939","10931;11747;61138;31261;7921;NA;10953;12299","NA;NA;NA;NA;NA;NA;NA;NA","null","null",FALSE,TRUE,"Methyl-branched fatty acids","Fatty acyls","Fatty acids and conjugates"
"Senegenin","18575_neg","Senegenin",0.13,18415.79,NA,"Unknown","null","Senegenin","","HMDB0258232","NA","200662","NA","null","null",FALSE,TRUE,"12-hydroxysteroids","Steroids and steroid derivatives","Hydroxysteroids"
"Sepiapterin","5453_neg","Sepiapterin",0.42,47.67,NA,"Unknown","null","Sepiapterin;Biopterin;8-[(Aminomethyl)sulfanyl]-6-sulfanyloctanoic acid;d-Threo biopterin;2-Amino-6-(2-hydroxypropanoyl)-2,3-dihydro-1H-pteridin-4-one","C00835;C06313;C06313","HMDB0000238;HMDB0000468;HMDB0013639;HMDB0251210;HMDB0257758","804632;63931;169109;15373;NA","65253;445040;53481912;NA;53882095","NA;NA;NA;NA;NA","null","null",TRUE,TRUE,"Pterins and derivatives","Pteridines and derivatives","Pterins and derivatives"
"Serine glutamate","6315_pos","Serine glutamate",0.04,3.68,NA,"Unknown","null","serine glutamate","","HMDB0258248","NA","NA","NA","null","null",TRUE,TRUE,NA,NA,NA
"Serotonin","2681_pos","Serotonin",0.29,10.21,NA,"INDOLE-3-ACETAMIDE","null","Serotonin;Cotinine;3h-Serotonin;4-Methylaminorex;N-hydroxyl-tryptamine","C00780;C17203","HMDB0000259;HMDB0001046;HMDB0246274;HMDB0246502;HMDB0255154","28790;127762;NA;NA;80959","5202;408;46228506;NA;13571630","NA;NA;NA;NA;NA","null","null",TRUE,TRUE,"Serotonins","Indoles and derivatives","Tryptamines and derivatives"
"Serotonin sulfate","7197_neg","Serotonin sulfate",0.07,3.45,NA,"Unknown","null","Serotonin sulfate","","HMDB0240717","NA","17948","NA","null","null",FALSE,TRUE,"Serotonins","Indoles and derivatives","Tryptamines and derivatives"
"Serylvaline","3982_pos","Serylvaline",0.42,4.95,NA,"Unknown","null","Serylvaline;Valylserine;N6-Carboxymethyllysine;N-(3-Amino-2-hydroxy-3-oxopropyl)-L-valine;Carboxy methyl lysine;epsilon-(Carboxymethyl)lysine;n-carboxymethyllysine;2-[(2S)-2,6-Diaminohexanoyl]oxyacetic acid;[(2S)-6-Amino-1-methoxy-1-oxohexan-2-yl]carbamic acid;Triethylenemelamine","C07642","HMDB0029052;HMDB0029136;HMDB0240347;HMDB0245695;HMDB0249649;HMDB0251887;HMDB0255097;HMDB0257672;HMDB0258077;HMDB0259195","74823;75021;53014;NA;NA;NA;NA;NA;NA;27919","7020158;6992639;123800;78062398;87428567;18471207;11680034;76082958;NA;NA","NA;NA;NA;NA;NA;NA;NA;NA;NA;NA","null","null",FALSE,TRUE,"Dipeptides","Carboxylic acids and derivatives","Amino acids, peptides, and analogues"
"Shanzhiside","12778_neg","Shanzhiside",0.13,5.2,NA,"Unknown","null","Shanzhiside","","HMDB0258270","NA","14378605","NA","null","null",FALSE,TRUE,"Iridoid O-glycosides","Prenol lipids","Terpene glycosides"
"Shikimic acid","2471_neg","Shikimic acid",0.24,9.7,NA,"SHIKIMATE","null","Shikimic acid","C00493","HMDB0003070","16119","8742","NA","null","null",FALSE,TRUE,"Shikimic acids and derivatves","Organooxygen compounds","Alcohols and polyols"
"Sialosyl-tn saccharide","17762_neg","Sialosyl-tn saccharide",0.13,146468.2,NA,"Unknown","null","sialosyl-Tn saccharide","","HMDB0258278","NA","5065953","NA","null","null",FALSE,TRUE,NA,NA,NA
"Simazine-2-hydroxy","3045_pos","Simazine-2-hydroxy",0.53,53.1,"N-aliphatic s-triazines","no MS2: Simazine-2-hydroxy; LC-ESI-ITFT; MS2; CE","C7H13N5O",NA,NA,NA,NA,NA,NA,"YQIXRXMOJFQVBV-UHFFFAOYSA-N","CCN=C1NC(O)=NC(N1)=NCC",FALSE,TRUE,NA,NA,NA
"Sinapic acid","4802_neg","Sinapic acid",0.31,46.09,"Vinylogous acids","no MS2: Trinexapac; LC-ESI-ITFT; MS2; CE","C11H12O5","Sinapic acid;cis-Sinapic acid;""5-(3',4',5'-Trihydroxyphenyl)-gamma-valerolactone"";2-Oxo-2-(3,4,5-trimethoxyphenyl)acetaldehyde","C00482","HMDB0032616;HMDB0034069;HMDB0041691;HMDB0245283","15714;76350;134255;NA","637775;1549091;44389277;285542","NA;NA;NA;NA","DFFWZNDCNBOKDI-KTKRTIGZSA-N","OC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1",FALSE,TRUE,"Hydroxycinnamic acids","Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives"
"Sirtinol","12875_neg","Sirtinol",0.07,12.13,NA,"Unknown","null","Sirtinol","","HMDB0258312","73158","2827646","NA","null","null",FALSE,TRUE,"N-benzylbenzamides","Benzene and substituted derivatives","Benzoic acids and derivatives"
"Sm(d18:1/16:0)","22646_pos","Sm(d18:1/16:0)",0.8,822408.1,NA,"Unknown","null","SM(d18:1/16:0);SM(d18:0/16:1(9Z))","C00550","HMDB0010169;HMDB0013464","78646;90008","9939941;53481781","NA;NA","null","null",TRUE,TRUE,NA,NA,NA
"Solgol","9347_pos","Solgol",0.69,45.76,NA,"Unknown","null","Solgol","","HMDB0248375","NA","4411","NA","null","null",TRUE,TRUE,"Tetralins","Tetralins",NA
"Sotalol","7434_pos","Sotalol",0.4,61.98,"Sulfanilides","no MS2: Sotalol; LC-ESI-ITFT; MS2; CE","C12H20N2O3S",NA,NA,NA,NA,NA,NA,"ZBMZVLHSJCTVON-UHFFFAOYNA-N","CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1",FALSE,TRUE,NA,NA,NA
"Sparsomycin","11250_neg","Sparsomycin",0.47,42989.36,NA,"Unknown","null","SPARSOMYCIN","","HMDB0258407","NA","14967","NA","null","null",TRUE,TRUE,NA,NA,NA
"Stachyflin","13000_pos","Stachyflin",0.07,246665.3,NA,"Unknown","null","Stachyflin","","HMDB0258481","NA","78193654","NA","null","null",FALSE,TRUE,"Xanthenes","Benzopyrans","1-benzopyrans"
"Streptidine","6947_pos","Streptidine",0.8,130619.4,NA,"Unknown","null","Streptidine","","HMDB0258506","NA","201527","NA","null","null",TRUE,TRUE,"Cyclohexanols","Organooxygen compounds","Alcohols and polyols"
"Styrylacetic acid","2198_pos","Styrylacetic acid",0.04,6.34,NA,"Unknown","null","Styrylacetic acid;ISOSAFROLE","","HMDB0246571;HMDB0253689","NA;NA","92923;8439","NA;NA","null","null",FALSE,TRUE,"Styrenes","Benzene and substituted derivatives","Styrenes"
"Suberic acid","2483_neg","Suberic acid",0.53,40.52,NA,"Suberic Acid","null","Suberic acid;2,4-Dimethyladipic acid;3-Methylpimelic acid;Dimethyl (S)-(+)-2-Methylglutarate;Ethylene glycol diglycidyl ether;Glyceryl methylmethacrylate","C08278","HMDB0000893;HMDB0059727;HMDB0059757;HMDB0244293;HMDB0252071;HMDB0252854","9300;89933;NA;NA;NA;NA","10457;549851;21510350;118086;16683;53732552","NA;NA;NA;NA;NA;NA","null","null",FALSE,TRUE,"Medium-chain fatty acids","Fatty acyls","Fatty acids and conjugates"
"Suberoyl-l-carnitine","9731_pos","Suberoyl-l-carnitine",0.62,17424.5,NA,"Unknown","null","Suberoyl-L-carnitine","","HMDB0240724","73052","71464531","NA","null","null",FALSE,TRUE,NA,NA,NA
"Suberylglycine","5183_neg","Suberylglycine",0.42,222.27,NA,"Unknown","null","Suberylglycine","","HMDB0000953","NA","6453952","NA","null","null",TRUE,TRUE,"N-acyl-alpha amino acids","Carboxylic acids and derivatives","Amino acids, peptides, and analogues"
"Succinimide","168_neg","Succinimide",0.42,45.94,NA,"MALEIMIDE","null","Succinimide;1H-Pyrrole-2,5-diol;3-Cyanopropanoic acid","C07273","HMDB0240653;HMDB0244903;HMDB0245845","9307;NA;NA","NA;53710320;263086","NA;NA;NA","null","null",FALSE,TRUE,"Pyrrolidine-2-ones","Pyrrolidines","Pyrrolidones"
"Succinimidyl acetate","1804_neg","Succinimidyl acetate",0.71,523.97,NA,"Unknown","null","Succinimidyl acetate;(2S)-1,2-Dimethyl-3,4-dioxoazetidine-2-carboxylic acid","","HMDB0244630;HMDB0257875","NA;NA","84460;67288555","NA;NA","null","null",TRUE,TRUE,"Pyrrolidine-2-ones","Pyrrolidines","Pyrrolidones"
"Succinyl-trialanine-4-nitroanilide","15848_pos","Succinyl-trialanine-4-nitroanilide",0.2,19.06,NA,"Unknown","null","Succinyl-trialanine-4-nitroanilide","","HMDB0258533","NA","NA","NA","null","null",FALSE,TRUE,"Oligopeptides","Carboxylic acids and derivatives","Amino acids, peptides, and analogues"
"Succinylacetone","1850_neg","Succinylacetone",0.67,47.12,NA,"Unknown","null","Succinylacetone;4,7-Dioxoheptanoic acid;5,6-Dimethyl-2,3-pyrazinedicarbonitrile","","HMDB0000635;HMDB0246616;HMDB0246643","87897;NA;NA","5312;21080046;299559","NA;NA;NA","null","null",FALSE,TRUE,"Medium-chain keto acids and derivatives","Keto acids and derivatives","Medium-chain keto acids and derivatives"
"Succinyladenosine","12899_pos","Succinyladenosine",0.84,750228.4,NA,"Unknown","null","Succinyladenosine;N6-Succinyl Adenosine","","HMDB0000912;HMDB0255303","71169;NA","20849086;14803430","NA;NA","null","null",TRUE,TRUE,"Purine nucleosides","Purine nucleosides",NA
"Succinylaminoimidazole carboxamide","4920_pos","Succinylaminoimidazole carboxamide",0.13,15.14,NA,"Unknown","null","Succinylaminoimidazole carboxamide","","HMDB0258547","NA","129651888","NA","null","null",FALSE,TRUE,"2-heteroaryl carboxamides","Carboxylic acids and derivatives","Carboxylic acid derivatives"
"Succinylaminoimidazole carboxamide riboside","12503_pos","Succinylaminoimidazole carboxamide riboside",0.47,15207.31,NA,"Unknown","null","Succinylaminoimidazole carboxamide riboside","","HMDB0240295","NA","54478644","NA","null","null",TRUE,TRUE,"1-ribosyl-imidazolecarboxamides","Imidazole ribonucleosides and ribonucleotides","1-ribosyl-imidazolecarboxamides"
"Succinylcarnitine","6885_pos","Succinylcarnitine",0.87,117.66,NA,"Unknown","null","Succinylcarnitine;O-methylmalonyl-L-carnitine;5-[1-Carboxy-2-(trimethylazaniumyl)ethoxy]-5-oxopentanoate;O-Succinylcarnitine","","HMDB0061717;HMDB0062785;HMDB0247852;HMDB0255869","NA;85473;NA;73034","131802075;91825610;3036008;71464481","NA;NA;NA;NA","null","null",TRUE,TRUE,"Acyl carnitines","Fatty acyls","Fatty acid esters"
"Sucralose","13454_pos","Sucralose",0.13,754956.6,NA,"Unknown","null","Sucralose","C12285","HMDB0031554","NA","5066234","NA","null","null",FALSE,TRUE,"C-glycosyl compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates"
"Sucrose phosphate","14555_pos","Sucrose phosphate",0.07,17.94,NA,"Trehalose 6-Phosphate","null","Sucrose phosphate;Sucrose-6-phosphate","","HMDB0258552;HMDB0258553","NA;NA","NA;72787409","NA;NA","null","null",FALSE,TRUE,"Pentose phosphates","Organooxygen compounds","Carbohydrates and carbohydrate conjugates"
"Sudan black b","16064_pos","Sudan black b",0.04,5.31,NA,"Unknown","null","Sudan black B","","HMDB0258556","88216","NA","NA","null","null",FALSE,TRUE,NA,NA,NA
"Sufotidine","14100_neg","Sufotidine",0.11,179390.3,NA,"Unknown","null","Sufotidine","","HMDB0258563","NA","NA","NA","null","null",FALSE,TRUE,"N-benzylpiperidines","Piperidines","Benzylpiperidines"
"Sulfachlorpyridazine","7658_neg","Sulfachlorpyridazine",0.27,7.59,NA,"Unknown","null","Sulfachlorpyridazine","","HMDB0258572","59057","NA","NA","null","null",FALSE,TRUE,"Aminobenzenesulfonamides","Benzene and substituted derivatives","Benzenesulfonamides"
"Sulfanegen","5574_neg","Sulfanegen",0.2,25.62,NA,"Unknown","null","Sulfanegen","","HMDB0258580","138170","24830990","NA","null","null",FALSE,TRUE,"Dithianes","Dithianes",NA
"Sulfanilic acid","2409_neg","Sulfanilic acid",0.42,46.45,NA,"2-Aminobenzenesulfonate","null","Sulfanilic acid","C06335","HMDB0258581","27500","NA","NA","null","null",FALSE,TRUE,"Benzenesulfonic acids and derivatives","Benzene and substituted derivatives","Benzenesulfonic acids and derivatives"
"Sulfate","141_neg","Sulfate",0.96,876.09,NA,"Unknown","null","Sulfate;1,1-Dichloroethane","C00059;C18247","HMDB0001448;HMDB0244020","26836;NA","1117;6365","33697;NA","null","null",TRUE,TRUE,"Non-metal sulfates","Non-metal oxoanionic compounds","Non-metal sulfates"
"Sulfisomidine","7762_pos","Sulfisomidine",0.2,8.66,"Aminobenzenesulfonamides","no MS2: Sulfamethazine; LC-ESI-ITFT; MS2; CE","C12H14N4O2S","Sulfisomidine","","HMDB0258586","32166","NA","NA","ASWVTGNCAZCNNR-UHFFFAOYSA-N","CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1",FALSE,TRUE,"Aminobenzenesulfonamides","Benzene and substituted derivatives","Benzenesulfonamides"
"Sulfo-ciprofloxacin","13652_neg","Sulfo-ciprofloxacin",0.42,27.67,NA,"Unknown","null","Sulfo-ciprofloxacin","","HMDB0258588","NA","54111122","NA","null","null",FALSE,TRUE,"Quinoline carboxylic acids","Quinolines and derivatives","Quinoline carboxylic acids"
"Sulfo-phospho-vanillin","8524_pos","Sulfo-phospho-vanillin",0.4,631853.5,NA,"Unknown","null","Sulfo-phospho-vanillin","","HMDB0258589","NA","129628498","NA","null","null",FALSE,TRUE,"Benzoic acids and derivatives","Benzene and substituted derivatives","Benzoic acids and derivatives"
"Sulforaphane","2594_neg","Sulforaphane",0.04,5.15,NA,"Unknown","null","Sulforaphane","","HMDB0005792","47807","5350","NA","null","null",FALSE,TRUE,"Sulfoxides","Sulfoxides",NA
"Sulofenur","10749_neg","Sulofenur",0.33,78.85,NA,"Unknown","null","Sulofenur","","HMDB0258616","NA","NA","NA","null","null",TRUE,TRUE,"N-phenylureas","Benzene and substituted derivatives","N-phenylureas"
"Sulotroban","10095_neg","Sulotroban",0.29,10.44,NA,"Unknown","null","Sulotroban","","HMDB0258617","NA","NA","NA","null","null",FALSE,TRUE,"Phenoxyacetic acid derivatives","Benzene and substituted derivatives","Phenoxyacetic acid derivatives"
"Sumarotene","12876_pos","Sumarotene",0.58,25.84,NA,"Unknown","null","Sumarotene","","HMDB0258626","NA","71314","NA","null","null",TRUE,TRUE,"Stilbenes","Stilbenes",NA
"Suvorexant","15818_pos","Suvorexant",0.04,3.89,NA,"Unknown","null","Suvorexant","","HMDB0258640","NA","57505028","NA","null","null",FALSE,TRUE,"N,N-dialkyl-m-toluamides","Benzene and substituted derivatives","Toluenes"
"Swertiamarin","12505_pos","Swertiamarin",0.18,4.91,NA,"Unknown","null","Swertiamarin","","HMDB0258644","NA","3515878","NA","null","null",FALSE,TRUE,"O-glycosyl compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates"
"Taisho","12628_neg","Taisho",0.16,6.18,NA,"Unknown","null","Taisho","","HMDB0258681","NA","9930259","NA","null","null",TRUE,TRUE,"Beta amino acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues"
"Talactoferrin alfa","12204_pos","Talactoferrin alfa",0.13,9.73,NA,"Unknown","null","Talactoferrin Alfa;5-(3-(4-(2-(4-Fluorophenyl)ethoxy)phenyl)propyl)furan-2-carboxylic acid","C11796","HMDB0244925;HMDB0248362","103981;NA","5619;16760291","NA;NA","null","null",FALSE,TRUE,NA,NA,NA
"Talarozole","12636_pos","Talarozole",0.09,6.16,NA,"Unknown","null","Talarozole","","HMDB0258688","102167","NA","NA","null","null",FALSE,TRUE,"Benzothiazoles","Benzothiazoles",NA
"Taurine","767_neg","Taurine",0.89,8958.08,NA,"Taurine","null","Taurine;3h-Taurine;Sulfonamidoethanol","C00245","HMDB0000251;HMDB0246277;HMDB0258596","15891;NA;NA","1123;129664824;21520684","34373;NA;NA","null","null",TRUE,TRUE,"Organosulfonic acids","Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives"
"Taurine lactate","4254_neg","Taurine lactate",0.58,506.77,NA,"Unknown","null","Taurine lactate","","HMDB0258739","NA","129661140","NA","null","null",TRUE,TRUE,"Organosulfonic acids","Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives"
"Taurocyamine","2368_pos","Taurocyamine",0.87,79.14,NA,"Unknown","null","Taurocyamine","C01959","HMDB0003584","17228","68340","NA","null","null",TRUE,TRUE,"Organosulfonic acids","Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives"
"Tauromustine","8138_pos","Tauromustine",0.02,8.99,"1,4-benzodiazepines","no MS2: Oxazepam; LC-ESI-ITFT; MS2; CE","C15H11ClN2O2","Tauromustine","","HMDB0258745","NA","NA","NA","ADIMAYPTOBDMTL-UHFFFAOYNA-N","OC1N=C(C2=CC=CC=C2)C2=C(C=CC(Cl)=C2)N=C1O",FALSE,TRUE,"Nitrosoureas","Organic carbonic acids and derivatives","Ureas"
"Tebupirimfos","9301_neg","Tebupirimfos",0.2,3.69,NA,"Unknown","null","Tebupirimfos","C18692","HMDB0258766","38951","NA","NA","null","null",FALSE,TRUE,"Pyrimidinyl phosphorothioates","Organic thiophosphoric acids and derivatives","Thiophosphoric acid esters"
"Tecarfarin","16216_pos","Tecarfarin",0.09,3727966,NA,"Unknown","null","Tecarfarin","","HMDB0258769","NA","NA","NA","null","null",TRUE,TRUE,"4-hydroxycoumarins","Coumarins and derivatives","Hydroxycoumarins"
"Telmisartan","18228_pos","Telmisartan",0.04,3.55,"Biphenyls and derivatives","no MS2: Telmisartan; LC-ESI-ITFT; MS2; CE","C33H30N4O2",NA,NA,NA,NA,NA,NA,"RMMXLENWKUUMAY-UHFFFAOYSA-N","CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O",FALSE,TRUE,NA,NA,NA
"Temephos","16019_neg","Temephos",0.11,140418.5,NA,"Unknown","null","temephos","C18809","HMDB0258801","38954","NA","NA","null","null",FALSE,TRUE,NA,NA,NA
"Tenatoprazole","10566_neg","Tenatoprazole",0.56,14283.28,NA,"Unknown","null","Tenatoprazole","","HMDB0258812","NA","NA","NA","null","null",TRUE,TRUE,"Imidazopyridines","Imidazopyridines",NA
"Tenidap","9357_neg","Tenidap",0.36,22.68,NA,"Unknown","null","Tenidap","","HMDB0258816","NA","NA","NA","null","null",FALSE,TRUE,"Indolecarboxamides and derivatives","Indoles and derivatives","Indolecarboxylic acids and derivatives"
"Tenocyclidine","6167_pos","Tenocyclidine",0.76,123.09,NA,"Hydroxybutyrylcarnitine","null","Tenocyclidine;thienylcyclohexylpiperidine","","HMDB0258817;HMDB0258991","64610;NA","NA;20068539","NA;NA","null","null",TRUE,TRUE,"Aralkylamines","Organonitrogen compounds","Amines"
"Tert-butyl 4-(1h-pyrazolo[3,4-d]pyrimidin-4-yl)piperazine-1-carboxylate","8671_neg","Tert-butyl 4-(1h-pyrazolo[3,4-d]pyrimidin-4-yl)piperazine-1-carboxylate",0.4,35218.16,NA,"Unknown","null","Tert-butyl 4-(1H-pyrazolo[3,4-d]pyrimidin-4-yl)piperazine-1-carboxylate","","HMDB0245674","NA","NA","NA","null","null",FALSE,TRUE,NA,NA,NA
"Tert-butyl n-[(2s,3r)-3-hydroxy-4-[(4-methoxyphenyl)sulfonyl-propan-2-yloxyamino]-1-phenylbutan-2-yl]carbamate","18005_pos","Tert-butyl n-[(2s,3r)-3-hydroxy-4-[(4-methoxyphenyl)sulfonyl-propan-2-yloxyamino]-1-phenylbutan-2-yl]carbamate",0.02,1528265,NA,"Unknown","null","Tert-butyl N-[(2S,3R)-3-hydroxy-4-[(4-methoxyphenyl)sulfonyl-propan-2-yloxyamino]-1-phenylbutan-2-yl]carbamate","","HMDB0247866","NA","78381781","NA","null","null",FALSE,TRUE,NA,NA,NA
"Tert-butyl n-[2-(prop-2-enamido)ethyl]carbamate","4484_pos","Tert-butyl n-[2-(prop-2-enamido)ethyl]carbamate",0.42,506.77,NA,"Unknown","null","Tert-butyl N-[2-(prop-2-enamido)ethyl]carbamate","","HMDB0258846","NA","15479668","NA","null","null",FALSE,TRUE,NA,NA,NA
"Tesofensine","10222_pos","Tesofensine",0.13,6.11,NA,"Unknown","null","Tesofensine","","HMDB0258853","NA","11255911","NA","null","null",FALSE,TRUE,"Phenyltropanes","Tropane alkaloids","Phenyltropanes"
"Tetrahydro-2,5-furan-diacetic acid","3241_pos","Tetrahydro-2,5-furan-diacetic acid",0.76,145.41,NA,"Unknown","null","Tetrahydro-2,5-furan-diacetic acid;3-(3-Oxobutanoyloxy)butanoic acid","","HMDB0059767;HMDB0258085","89885;NA","13220191;53889896","NA;NA","null","null",FALSE,TRUE,"Dicarboxylic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives"
"Tetrahydrobiopterin","5650_neg","Tetrahydrobiopterin",0.31,23.05,NA,"Unknown","null","Tetrahydrobiopterin;4(1H)-Pteridinone, 2-amino-7-(1,2-dihydroxypropyl)-5,6,7,8-tetrahydro-;(6S)-Tetrahydro-L-biopterin;(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one","C00272","HMDB0000027;HMDB0249918;HMDB0257928;HMDB0257929","59560;NA;NA;15372","44257;169715;20213807;NA","NA;NA;NA;NA","null","null",TRUE,TRUE,"Biopterins and derivatives","Pteridines and derivatives","Pterins and derivatives"
"Tetrahydrocoptisine","10004_pos","Tetrahydrocoptisine",0.11,5.34,NA,"Unknown","null","Tetrahydrocoptisine","","HMDB0258897","NA","6770","NA","null","null",FALSE,TRUE,"Protoberberine alkaloids and derivatives","Protoberberine alkaloids and derivatives",NA
"Tetrahydrocortisone","11407_neg","Tetrahydrocortisone",0.27,4490323,NA,"Unknown","null","Tetrahydrocortisone;""Reichstein's substance E"";4,5-Dihydrocortisol;Allotetrahydrocortisone;Tenacigenin B;Tetrahydroaldosterone","","HMDB0000903;HMDB0245599;HMDB0246609;HMDB0248161;HMDB0258810;HMDB0258895","NA;NA;NA;NA;NA;NA","12444617;536800;225756;618110;NA;21263334","NA;NA;NA;NA;NA;NA","null","null",FALSE,TRUE,"21-hydroxysteroids","Steroids and steroid derivatives","Hydroxysteroids"
"Tetrahydrofolic acid","15492_pos","Tetrahydrofolic acid",0.07,318931.8,NA,"Dihydrofolic Acid","null","Tetrahydrofolic acid;5,6,7,8-Tetrahydrofolic acid","C00101","HMDB0001846;HMDB0243631","20506;NA","91443;135402046","33856;NA","null","null",FALSE,TRUE,"Xanthines","Imidazopyrimidines","Purines and purine derivatives"
"Tetrahydrothiazine","284_pos","Tetrahydrothiazine",0.56,28.26,NA,"Unknown","null","tetrahydrothiazine;Thiomorpholine","","HMDB0258908;HMDB0259017","NA;36392","21696922;NA","NA;NA","null","null",TRUE,TRUE,NA,NA,NA
"Tetrahydrothiophene-3-ol 1,1-dioxide","1121_neg","Tetrahydrothiophene-3-ol 1,1-dioxide",0.29,64.9,NA,"Unknown","null","Tetrahydrothiophene-3-ol 1,1-dioxide;2-Methylprop-2-ene-1-sulfonic acid","","HMDB0244530;HMDB0245236","NA;NA","98932;73800","NA;NA","null","null",FALSE,TRUE,"Thiolanes","Thiolanes",NA
"Tetrahydrotriazine","27_pos","Tetrahydrotriazine",0.24,33.63,NA,"Unknown","null","tetrahydrotriazine","","HMDB0258910","NA","21891470","NA","null","null",FALSE,TRUE,NA,NA,NA
"Tetramine","5581_neg","Tetramine",0.27,20.29,NA,"Unknown","null","Tetramine","","HMDB0258920","NA","NA","NA","null","null",TRUE,TRUE,"Sulfuric acid diamides","Organic sulfuric acids and derivatives","Sulfuric acid diamides"
"Tetranor-pgem","9753_neg","Tetranor-pgem",0.42,31.25,NA,"Unknown","null","Tetranor-PGEM;6-[(1R,2R,3S,5S)-2-[(Z)-4-Carboxybut-2-enyl]-3,5-dihydroxycyclopentyl]-4-oxohexanoic acid;Prostaglandin M","","HMDB0253059;HMDB0256370;HMDB0256857","NA;NA;NA","21322073;85059776;NA","NA;NA;NA","null","null",FALSE,TRUE,NA,NA,NA
"Tetranorprostanedioic acid","7680_neg","Tetranorprostanedioic acid",0.4,82123.21,NA,"Unknown","null","Tetranorprostanedioic acid","","HMDB0258926","NA","NA","NA","null","null",TRUE,TRUE,"Medium-chain fatty acids","Fatty acyls","Fatty acids and conjugates"
"Tetroxoprim","10065_neg","Tetroxoprim",0.4,65.3,NA,"Unknown","null","Tetroxoprim","","HMDB0258940","NA","NA","NA","null","null",FALSE,TRUE,"Dimethoxybenzenes","Benzene and substituted derivatives","Methoxybenzenes"
"Theodrenaline","12550_pos","Theodrenaline",0.04,6.88,NA,"Unknown","null","Theodrenaline","","HMDB0258964","NA","NA","NA","null","null",FALSE,TRUE,"Xanthines","Imidazopyrimidines","Purines and purine derivatives"
"Therafectin","9134_pos","Therafectin",0.09,3.72,NA,"Unknown","null","Therafectin","","HMDB0248335","NA","2158","NA","null","null",FALSE,TRUE,"Ketals","Organooxygen compounds","Ethers"
"Thiacloprid","6405_pos","Thiacloprid",0.84,50.69,"2-halopyridines","no MS2: Thiacloprid; LC-ESI-ITFT; MS2; CE","C10H9ClN4S","Thiacloprid","","HMDB0258967","39175","115224","NA","HOKKPVIRMVDYPB-GXDHUFHOSA-N","ClC1=NC=C(CN2CCSC2=NC#N)C=C1",TRUE,TRUE,"2-halopyridines","Pyridines and derivatives","Halopyridines"
